,site_code,marine_site_name,latitude_x,longitude_x,bioregion_x,island_x,detide_method,year,n,mean,stderr,group_code,marine_sort_order,latitude_y,longitude_y,marine_common_season,marine_season_code,season_sequence,season_name,target_assemblage,method_code,species_code,total,mpa_designation,mpa_region,georegion,bioregion_y,state_province,island_y,last_updated
1194,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2013,21.269613723608444,12.216438715769673,0.05657438628250825,UCSC,6030,37.04425049,-122.23493,131,FA13,3,Fall,sea_star,IP,KATTUN,7,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1195,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2013,21.269613723608444,12.216438715769673,0.05657438628250825,UCSC,6030,37.04425049,-122.23493,131,FA13,3,Fall,sea_star,IP,LEPTAS,91,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1196,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2013,21.269613723608444,12.216438715769673,0.05657438628250825,UCSC,6030,37.04425049,-122.23493,131,FA13,3,Fall,sea_star,IP,PISOCH,44,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1197,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2008,21.135040505286284,11.855125781780172,0.04517988660995879,UCSC,6030,37.04425049,-122.23493,109,SP08,1,Spring,sea_star,IP,KATTUN,14,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1198,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2008,21.135040505286284,11.855125781780172,0.04517988660995879,UCSC,6030,37.04425049,-122.23493,109,SP08,1,Spring,sea_star,IP,PISOCH,266,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1199,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2008,21.135040505286284,11.855125781780172,0.04517988660995879,UCSC,6030,37.04425049,-122.23493,111,FA08,3,Fall,sea_star,IP,KATTUN,6,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1200,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2008,21.135040505286284,11.855125781780172,0.04517988660995879,UCSC,6030,37.04425049,-122.23493,111,FA08,3,Fall,sea_star,IP,PISOCH,393,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1201,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2009,18.162998180430826,12.438561446910784,0.06334911731406075,UCSC,6030,37.04425049,-122.23493,113,SP09,1,Spring,sea_star,IP,KATTUN,7,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1202,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2009,18.162998180430826,12.438561446910784,0.06334911731406075,UCSC,6030,37.04425049,-122.23493,113,SP09,1,Spring,sea_star,IP,PISOCH,349,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1203,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2009,18.162998180430826,12.438561446910784,0.06334911731406075,UCSC,6030,37.04425049,-122.23493,115,FA09,3,Fall,sea_star,IP,KATTUN,8,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1204,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2009,18.162998180430826,12.438561446910784,0.06334911731406075,UCSC,6030,37.04425049,-122.23493,115,FA09,3,Fall,sea_star,IP,PATMIN,1,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1205,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2009,18.162998180430826,12.438561446910784,0.06334911731406075,UCSC,6030,37.04425049,-122.23493,115,FA09,3,Fall,sea_star,IP,PISOCH,312,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1206,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2010,19.580193881697337,12.555398402151102,0.05438125471567203,UCSC,6030,37.04425049,-122.23493,117,SP10,1,Spring,sea_star,IP,KATTUN,9,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1207,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2010,19.580193881697337,12.555398402151102,0.05438125471567203,UCSC,6030,37.04425049,-122.23493,117,SP10,1,Spring,sea_star,IP,PISOCH,291,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1208,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2010,19.580193881697337,12.555398402151102,0.05438125471567203,UCSC,6030,37.04425049,-122.23493,119,FA10,3,Fall,sea_star,IP,DERIMB,5,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1209,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2010,19.580193881697337,12.555398402151102,0.05438125471567203,UCSC,6030,37.04425049,-122.23493,119,FA10,3,Fall,sea_star,IP,HENSPP,1,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1210,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2010,19.580193881697337,12.555398402151102,0.05438125471567203,UCSC,6030,37.04425049,-122.23493,119,FA10,3,Fall,sea_star,IP,KATTUN,3,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1211,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2010,19.580193881697337,12.555398402151102,0.05438125471567203,UCSC,6030,37.04425049,-122.23493,119,FA10,3,Fall,sea_star,IP,LEPTAS,6,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1212,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2010,19.580193881697337,12.555398402151102,0.05438125471567203,UCSC,6030,37.04425049,-122.23493,119,FA10,3,Fall,sea_star,IP,PATMIN,1,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1213,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2010,19.580193881697337,12.555398402151102,0.05438125471567203,UCSC,6030,37.04425049,-122.23493,119,FA10,3,Fall,sea_star,IP,PISOCH,309,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1214,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6030,37.04425049,-122.23493,121,SP11,1,Spring,sea_star,IP,DERIMB,1,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1215,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6030,37.04425049,-122.23493,121,SP11,1,Spring,sea_star,IP,KATTUN,7,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1216,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6030,37.04425049,-122.23493,121,SP11,1,Spring,sea_star,IP,PISOCH,274,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1217,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6030,37.04425049,-122.23493,123,FA11,3,Fall,sea_star,IP,DERIMB,1,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1218,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6030,37.04425049,-122.23493,123,FA11,3,Fall,sea_star,IP,KATTUN,4,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1219,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6030,37.04425049,-122.23493,123,FA11,3,Fall,sea_star,IP,LEPTAS,3,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1220,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6030,37.04425049,-122.23493,123,FA11,3,Fall,sea_star,IP,PISBRE,1,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1221,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6030,37.04425049,-122.23493,123,FA11,3,Fall,sea_star,IP,PISOCH,187,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1222,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2012,20.25688127935319,12.556607856665657,0.05951183591545692,UCSC,6030,37.04425049,-122.23493,125,SP12,1,Spring,sea_star,IP,KATTUN,6,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1223,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2012,20.25688127935319,12.556607856665657,0.05951183591545692,UCSC,6030,37.04425049,-122.23493,125,SP12,1,Spring,sea_star,IP,PISOCH,206,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1224,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2005,23.810485299326956,12.42884011873043,0.043569434143818635,UCSC,6030,37.04425049,-122.23493,97,SP05,1,Spring,sea_star,IP,PISOCH,199,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1225,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2005,23.810485299326956,12.42884011873043,0.043569434143818635,UCSC,6030,37.04425049,-122.23493,99,FA05,3,Fall,sea_star,IP,KATTUN,3,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1226,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2005,23.810485299326956,12.42884011873043,0.043569434143818635,UCSC,6030,37.04425049,-122.23493,99,FA05,3,Fall,sea_star,IP,PISOCH,170,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1227,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2006,23.17228177641654,12.386378452016176,0.04412553666117917,UCSC,6030,37.04425049,-122.23493,101,SP06,1,Spring,sea_star,IP,KATTUN,4,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1228,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2006,23.17228177641654,12.386378452016176,0.04412553666117917,UCSC,6030,37.04425049,-122.23493,101,SP06,1,Spring,sea_star,IP,PISOCH,214,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1229,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2006,23.17228177641654,12.386378452016176,0.04412553666117917,UCSC,6030,37.04425049,-122.23493,103,FA06,3,Fall,sea_star,IP,KATTUN,8,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1230,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2006,23.17228177641654,12.386378452016176,0.04412553666117917,UCSC,6030,37.04425049,-122.23493,103,FA06,3,Fall,sea_star,IP,PATMIN,1,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1231,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2006,23.17228177641654,12.386378452016176,0.04412553666117917,UCSC,6030,37.04425049,-122.23493,103,FA06,3,Fall,sea_star,IP,PISOCH,315,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1232,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6030,37.04425049,-122.23493,105,SP07,1,Spring,sea_star,IP,DERIMB,2,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1233,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6030,37.04425049,-122.23493,105,SP07,1,Spring,sea_star,IP,KATTUN,13,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1234,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6030,37.04425049,-122.23493,105,SP07,1,Spring,sea_star,IP,PISOCH,226,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1235,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6030,37.04425049,-122.23493,107,FA07,3,Fall,sea_star,IP,KATTUN,2,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1236,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6030,37.04425049,-122.23493,107,FA07,3,Fall,sea_star,IP,PISOCH,181,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1237,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2000,24.22092343658679,12.898198131352425,0.05235914818702513,UCSC,6030,37.04425049,-122.23493,77,SP00,1,Spring,sea_star,IP,PISOCH,163,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1238,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2000,24.22092343658679,12.898198131352425,0.05235914818702513,UCSC,6030,37.04425049,-122.23493,79,FA00,3,Fall,sea_star,IP,PISOCH,147,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1239,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2001,23.86227291930714,12.576237896126743,0.04692898659526827,UCSC,6030,37.04425049,-122.23493,81,SP01,1,Spring,sea_star,IP,PISOCH,103,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1240,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2001,23.86227291930714,12.576237896126743,0.04692898659526827,UCSC,6030,37.04425049,-122.23493,83,FA01,3,Fall,sea_star,IP,PISOCH,149,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1241,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2002,24.098199672667757,12.43503493994599,0.04663531992348609,UCSC,6030,37.04425049,-122.23493,85,SP02,1,Spring,sea_star,IP,PISOCH,179,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1242,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2002,24.098199672667757,12.43503493994599,0.04663531992348609,UCSC,6030,37.04425049,-122.23493,87,FA02,3,Fall,sea_star,IP,PISOCH,117,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1243,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2003,24.102237654320987,12.762960932329861,0.04791639604824392,UCSC,6030,37.04425049,-122.23493,89,SP03,1,Spring,sea_star,IP,PISOCH,129,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1244,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2003,24.102237654320987,12.762960932329861,0.04791639604824392,UCSC,6030,37.04425049,-122.23493,91,FA03,3,Fall,sea_star,IP,PISOCH,147,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1245,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2004,24.065895953757224,12.64487161072081,0.047783101100289015,UCSC,6030,37.04425049,-122.23493,93,SP04,1,Spring,sea_star,IP,PISOCH,141,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1246,SCT,Scott Creek,37.04425,-122.23493,CA Central,Mainland,height,2004,24.065895953757224,12.64487161072081,0.047783101100289015,UCSC,6030,37.04425049,-122.23493,95,FA04,3,Fall,sea_star,IP,PISOCH,214,,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1247,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6040,37.02207947,-122.21538000000001,147,FA17,3,Fall,sea_star,IP,DERIMB,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1248,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6040,37.02207947,-122.21538000000001,147,FA17,3,Fall,sea_star,IP,HENSPP,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1249,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6040,37.02207947,-122.21538000000001,147,FA17,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1250,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6040,37.02207947,-122.21538000000001,147,FA17,3,Fall,sea_star,IP,LEPTAS,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1251,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6040,37.02207947,-122.21538000000001,147,FA17,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1252,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6040,37.02207947,-122.21538000000001,147,FA17,3,Fall,sea_star,IP,PISBRE,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1253,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6040,37.02207947,-122.21538000000001,147,FA17,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1254,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6040,37.02207947,-122.21538000000001,147,FA17,3,Fall,sea_star,IP,PISOCH,77,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1255,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6040,37.02207947,-122.21538000000001,147,FA17,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1256,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2008,21.135040505286284,11.855125781780172,0.04517988660995879,UCSC,6040,37.02207947,-122.21538000000001,109,SP08,1,Spring,sea_star,IP,KATTUN,2,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1257,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2008,21.135040505286284,11.855125781780172,0.04517988660995879,UCSC,6040,37.02207947,-122.21538000000001,109,SP08,1,Spring,sea_star,IP,PISOCH,68,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1258,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2009,18.162998180430826,12.438561446910784,0.06334911731406075,UCSC,6040,37.02207947,-122.21538000000001,113,SP09,1,Spring,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1259,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2009,18.162998180430826,12.438561446910784,0.06334911731406075,UCSC,6040,37.02207947,-122.21538000000001,113,SP09,1,Spring,sea_star,IP,PISOCH,58,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1260,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6040,37.02207947,-122.21538000000001,123,FA11,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1261,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6040,37.02207947,-122.21538000000001,123,FA11,3,Fall,sea_star,IP,LEPTAS,3,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1262,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6040,37.02207947,-122.21538000000001,123,FA11,3,Fall,sea_star,IP,PISOCH,26,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1263,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6040,37.02207947,-122.21538000000001,107,FA07,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1264,DAV,Davenport Landing,37.022079999999995,-122.21538000000001,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6040,37.02207947,-122.21538000000001,107,FA07,3,Fall,sea_star,IP,PISOCH,98,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1265,WIL,Wilder Ranch,36.94915,-122.10383,CA Central,Mainland,height,2008,21.135040505286284,11.855125781780172,0.04517988660995879,UCSC,6060,36.94915009,-122.10383,109,SP08,1,Spring,sea_star,IP,KATTUN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1266,WIL,Wilder Ranch,36.94915,-122.10383,CA Central,Mainland,height,2008,21.135040505286284,11.855125781780172,0.04517988660995879,UCSC,6060,36.94915009,-122.10383,109,SP08,1,Spring,sea_star,IP,PISOCH,70,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1267,WIL,Wilder Ranch,36.94915,-122.10383,CA Central,Mainland,height,2009,18.162998180430826,12.438561446910784,0.06334911731406075,UCSC,6060,36.94915009,-122.10383,113,SP09,1,Spring,sea_star,IP,KATTUN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1268,WIL,Wilder Ranch,36.94915,-122.10383,CA Central,Mainland,height,2009,18.162998180430826,12.438561446910784,0.06334911731406075,UCSC,6060,36.94915009,-122.10383,113,SP09,1,Spring,sea_star,IP,PISOCH,46,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1269,WIL,Wilder Ranch,36.94915,-122.10383,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6060,36.94915009,-122.10383,123,FA11,3,Fall,sea_star,IP,KATTUN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1270,WIL,Wilder Ranch,36.94915,-122.10383,CA Central,Mainland,height,2011,20.328299906716417,12.359944853588912,0.05718798336248616,UCSC,6060,36.94915009,-122.10383,123,FA11,3,Fall,sea_star,IP,PISOCH,37,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1271,WIL,Wilder Ranch,36.94915,-122.10383,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6060,36.94915009,-122.10383,107,FA07,3,Fall,sea_star,IP,KATTUN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1272,WIL,Wilder Ranch,36.94915,-122.10383,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6060,36.94915009,-122.10383,107,FA07,3,Fall,sea_star,IP,PISOCH,76,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1273,TPT,Terrace Point,36.948409999999996,-122.06456999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6070,36.94841003,-122.06456999999999,133,SP14,1,Spring,sea_star,IP,KATTUN,1,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1274,TPT,Terrace Point,36.948409999999996,-122.06456999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6070,36.94841003,-122.06456999999999,133,SP14,1,Spring,sea_star,IP,LEPTAS,2,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1275,TPT,Terrace Point,36.948409999999996,-122.06456999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6070,36.94841003,-122.06456999999999,133,SP14,1,Spring,sea_star,IP,PISOCH,205,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1276,TPT,Terrace Point,36.948409999999996,-122.06456999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6070,36.94841003,-122.06456999999999,135,FA14,3,Fall,sea_star,IP,KATTUN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1277,TPT,Terrace Point,36.948409999999996,-122.06456999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6070,36.94841003,-122.06456999999999,135,FA14,3,Fall,sea_star,IP,LEPTAS,1,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1278,TPT,Terrace Point,36.948409999999996,-122.06456999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6070,36.94841003,-122.06456999999999,135,FA14,3,Fall,sea_star,IP,PISOCH,193,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
1279,TPT,Terrace Point,36.948409999999996,-122.06456999999999,CA Central,Mainland,height,2015,21.873577424172204,13.378321554937278,0.04992548969440008,UCSC,6070,36.94841003,-122.06456999999999,137,SP15,1,Spring,sea_star,IP,KATTUN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
